N,r_percent,r_actual,trial,algo,duration_ms
100,3,3,9,par_block_ikj,0.436
100,3,3,9,par_block_ikj2,0.377
100,3,3,9,par_block_pairs,0.486
100,-1,4,9,block,0.609
100,-1,4,9,block_ikj,0.988
100,-1,4,9,par_block_ikj,0.295
100,-1,4,9,par_block_ikj2,0.362
100,-1,4,9,par_block_pairs,0.783
100,5,5,9,block,0.590
100,5,5,9,block_ikj,0.759
100,5,5,9,par_block_ikj,0.469
100,5,5,9,par_block_ikj2,0.509
100,5,5,9,par_block_pairs,0.322
100,7.5,8,9,block,0.502
100,7.5,8,9,block_ikj,0.646
100,7.5,8,9,par_block_ikj,0.238
100,7.5,8,9,par_block_ikj2,0.379
100,7.5,8,9,par_block_pairs,0.279
100,10,10,9,block,0.543
100,10,10,9,block_ikj,0.524
100,10,10,9,par_block_ikj,0.327
100,10,10,9,par_block_ikj2,0.261
100,10,10,9,par_block_pairs,0.322
100,15,15,9,block,0.528
100,15,15,9,block_ikj,0.375
100,15,15,9,par_block_ikj,0.182
100,15,15,9,par_block_ikj2,0.297
100,15,15,9,par_block_pairs,0.228
100,-1,16,9,block,0.484
100,-1,16,9,block_ikj,0.447
100,-1,16,9,par_block_ikj,0.167
100,-1,16,9,par_block_ikj2,0.215
100,-1,16,9,par_block_pairs,0.245
100,-1,20,9,block,0.487
100,-1,20,9,block_ikj,0.412
100,-1,20,9,par_block_ikj,0.210
100,-1,20,9,par_block_ikj2,0.355
100,-1,20,9,par_block_pairs,0.283
100,30,30,9,block,0.492
100,30,30,9,block_ikj,0.245
100,30,30,9,par_block_ikj,0.130
100,30,30,9,par_block_ikj2,0.236
100,30,30,9,par_block_pairs,0.175
100,-1,32,9,block,0.498
100,-1,32,9,block_ikj,0.295
100,-1,32,9,par_block_ikj,0.168
100,-1,32,9,par_block_ikj2,0.352
100,-1,32,9,par_block_pairs,0.231
100,40,40,9,block,0.508
100,40,40,9,block_ikj,0.273
100,40,40,9,par_block_ikj,0.174
100,40,40,9,par_block_ikj2,0.364
100,40,40,9,par_block_pairs,0.247
100,50,50,9,block,0.645
100,50,50,9,block_ikj,0.215
100,50,50,9,par_block_ikj,0.170
100,50,50,9,par_block_ikj2,0.371
100,50,50,9,par_block_pairs,0.159
100,-1,64,9,block,0.523
100,-1,64,9,block_ikj,0.239
100,-1,64,9,par_block_ikj,0.177
100,-1,64,9,par_block_ikj2,0.439
100,-1,64,9,par_block_pairs,0.176
100,75,75,9,block,0.528
100,75,75,9,block_ikj,0.229
100,75,75,9,par_block_ikj,0.192
100,75,75,9,par_block_ikj2,0.535
100,75,75,9,par_block_pairs,0.214
100,100,100,9,block,0.710
100,100,100,9,block_ikj,0.272
100,100,100,9,par_block_ikj,0.236
100,100,100,9,par_block_ikj2,0.681
100,100,100,9,par_block_pairs,0.192
100,-,-,10,point,0.591
100,-,-,10,point_ikj,0.179
100,-,-,10,par_point,0.259
100,-,-,10,par_point_ikj,0.195
100,-,-,10,par_point_ikj_reduce,0.325
100,0,1,10,block,3.189
100,0,1,10,block_ikj,5.652
100,0,1,10,par_block_ikj,0.886
100,0,1,10,par_block_ikj2,0.588
100,0,1,10,par_block_pairs,1.842
100,2,2,10,block,1.044
100,2,2,10,block_ikj,1.975
100,2,2,10,par_block_ikj,0.374
100,2,2,10,par_block_ikj2,0.290
100,2,2,10,par_block_pairs,0.537
100,3,3,10,block,0.719
100,3,3,10,block_ikj,1.284
100,3,3,10,par_block_ikj,0.331
100,3,3,10,par_block_ikj2,0.372
100,3,3,10,par_block_pairs,0.379
100,-1,4,10,block,0.600
100,-1,4,10,block_ikj,0.994
100,-1,4,10,par_block_ikj,0.357
100,-1,4,10,par_block_ikj2,0.362
100,-1,4,10,par_block_pairs,0.295
100,5,5,10,block,0.615
100,5,5,10,block_ikj,0.742
100,5,5,10,par_block_ikj,0.280
100,5,5,10,par_block_ikj2,0.323
100,5,5,10,par_block_pairs,0.455
100,7.5,8,10,block,0.511
100,7.5,8,10,block_ikj,0.653
100,7.5,8,10,par_block_ikj,0.194
100,7.5,8,10,par_block_ikj2,0.351
100,7.5,8,10,par_block_pairs,0.332
100,10,10,10,block,0.564
100,10,10,10,block_ikj,0.454
100,10,10,10,par_block_ikj,0.233
100,10,10,10,par_block_ikj2,0.289
100,10,10,10,par_block_pairs,0.219
100,15,15,10,block,0.549
100,15,15,10,block_ikj,0.405
100,15,15,10,par_block_ikj,0.207
100,15,15,10,par_block_ikj2,0.323
100,15,15,10,par_block_pairs,0.232
100,-1,16,10,block,0.536
100,-1,16,10,block_ikj,0.386
100,-1,16,10,par_block_ikj,0.186
100,-1,16,10,par_block_ikj2,0.221
100,-1,16,10,par_block_pairs,0.227
100,-1,20,10,block,0.479
100,-1,20,10,block_ikj,0.325
100,-1,20,10,par_block_ikj,0.166
100,-1,20,10,par_block_ikj2,0.214
100,-1,20,10,par_block_pairs,0.174
100,30,30,10,block,0.507
100,30,30,10,block_ikj,0.270
100,30,30,10,par_block_ikj,0.162
100,30,30,10,par_block_ikj2,0.270
100,30,30,10,par_block_pairs,0.202
100,-1,32,10,block,0.502
100,-1,32,10,block_ikj,0.264
100,-1,32,10,par_block_ikj,0.150
100,-1,32,10,par_block_ikj2,0.339
100,-1,32,10,par_block_pairs,0.221
100,40,40,10,block,0.535
100,40,40,10,block_ikj,0.262
100,40,40,10,par_block_ikj,0.165
100,40,40,10,par_block_ikj2,0.394
100,40,40,10,par_block_pairs,0.205
100,50,50,10,block,0.599
100,50,50,10,block_ikj,0.211
100,50,50,10,par_block_ikj,0.161
100,50,50,10,par_block_ikj2,0.435
100,50,50,10,par_block_pairs,0.187
100,-1,64,10,block,0.531
100,-1,64,10,block_ikj,0.227
100,-1,64,10,par_block_ikj,0.188
100,-1,64,10,par_block_ikj2,0.564
100,-1,64,10,par_block_pairs,0.277
100,75,75,10,block,0.600
100,75,75,10,block_ikj,0.229
100,75,75,10,par_block_ikj,0.213
100,75,75,10,par_block_ikj2,0.516
100,75,75,10,par_block_pairs,0.175
100,100,100,10,block,0.611
100,100,100,10,block_ikj,0.160
100,100,100,10,par_block_ikj,0.221
100,100,100,10,par_block_ikj2,0.799
100,100,100,10,par_block_pairs,0.193
128,-,-,1,point,1.683
128,-,-,1,point_ikj,0.389
128,-,-,1,par_point,0.606
128,-,-,1,par_point_ikj,0.198
128,-,-,1,par_point_ikj_reduce,0.492
128,0,1,1,block,6.737
128,0,1,1,block_ikj,12.069
128,0,1,1,par_block_ikj,1.667
128,0,1,1,par_block_ikj2,1.034
128,0,1,1,par_block_pairs,2.688
128,1,2,1,block,2.159
128,1,2,1,block_ikj,4.435
128,1,2,1,par_block_ikj,0.996
128,1,2,1,par_block_ikj2,0.766
128,1,2,1,par_block_pairs,1.130
128,2,3,1,block,1.550
128,2,3,1,block_ikj,2.682
128,2,3,1,par_block_ikj,0.787
128,2,3,1,par_block_ikj2,0.669
128,2,3,1,par_block_pairs,0.792
128,3,4,1,block,1.355
128,3,4,1,block_ikj,2.287
128,3,4,1,par_block_ikj,0.572
128,3,4,1,par_block_ikj2,0.590
128,3,4,1,par_block_pairs,0.615
128,-1,5,1,block,1.160
128,-1,5,1,block_ikj,1.519
128,-1,5,1,par_block_ikj,0.418
128,-1,5,1,par_block_ikj2,0.474
128,-1,5,1,par_block_pairs,0.504
128,5,7,1,block,1.213
128,5,7,1,block_ikj,1.412
128,5,7,1,par_block_ikj,0.461
128,5,7,1,par_block_ikj2,0.580
128,5,7,1,par_block_pairs,0.492
128,-1,8,1,block,1.109
128,-1,8,1,block_ikj,1.257
128,-1,8,1,par_block_ikj,0.404
128,-1,8,1,par_block_ikj2,0.541
128,-1,8,1,par_block_pairs,0.469
128,7.5,10,1,block,1.138
128,7.5,10,1,block_ikj,0.939
128,7.5,10,1,par_block_ikj,0.342
128,7.5,10,1,par_block_ikj2,0.618
128,7.5,10,1,par_block_pairs,0.494
128,8,11,1,block,1.127
128,8,11,1,block_ikj,0.987
128,8,11,1,par_block_ikj,0.306
128,8,11,1,par_block_ikj2,0.735
128,8,11,1,par_block_pairs,0.570
128,10,13,1,block,1.172
128,10,13,1,block_ikj,0.801
128,10,13,1,par_block_ikj,0.372
128,10,13,1,par_block_ikj2,0.574
128,10,13,1,par_block_pairs,0.320
128,-1,15,1,block,1.101
128,-1,15,1,block_ikj,0.812
128,-1,15,1,par_block_ikj,0.446
128,-1,15,1,par_block_ikj2,0.547
128,-1,15,1,par_block_pairs,0.448
128,-1,16,1,block,1.041
128,-1,16,1,block_ikj,0.780
128,-1,16,1,par_block_ikj,0.357
128,-1,16,1,par_block_ikj2,0.578
128,-1,16,1,par_block_pairs,0.293
128,15,20,1,block,1.009
128,15,20,1,block_ikj,0.691
128,15,20,1,par_block_ikj,0.508
128,15,20,1,par_block_ikj2,0.737
128,15,20,1,par_block_pairs,0.427
128,-1,30,1,block,1.157
128,-1,30,1,block_ikj,0.556
128,-1,30,1,par_block_ikj,0.297
128,-1,30,1,par_block_ikj2,0.531
128,-1,30,1,par_block_pairs,0.323
128,-1,32,1,block,1.205
128,-1,32,1,block_ikj,0.524
128,-1,32,1,par_block_ikj,0.322
128,-1,32,1,par_block_ikj2,0.573
128,-1,32,1,par_block_pairs,0.473
128,30,39,1,block,1.419
128,30,39,1,block_ikj,0.533
128,30,39,1,par_block_ikj,0.328
128,30,39,1,par_block_ikj2,0.600
128,30,39,1,par_block_pairs,0.261
128,-1,50,1,block,1.522
128,-1,50,1,block_ikj,0.551
128,-1,50,1,par_block_ikj,0.323
128,-1,50,1,par_block_ikj2,0.683
128,-1,50,1,par_block_pairs,0.303
128,40,52,1,block,1.536
128,40,52,1,block_ikj,0.438
128,40,52,1,par_block_ikj,0.348
128,40,52,1,par_block_ikj2,0.728
128,40,52,1,par_block_pairs,0.240
128,50,64,1,block,1.593
128,50,64,1,block_ikj,0.385
128,50,64,1,par_block_ikj,0.373
128,50,64,1,par_block_ikj2,0.861
128,50,64,1,par_block_pairs,0.311
128,75,96,1,block,1.540
128,75,96,1,block_ikj,0.389
128,75,96,1,par_block_ikj,0.467
128,75,96,1,par_block_ikj2,1.122
128,75,96,1,par_block_pairs,0.269
128,-1,100,1,block,1.542
128,-1,100,1,block_ikj,0.411
128,-1,100,1,par_block_ikj,0.635
128,-1,100,1,par_block_ikj2,1.303
128,-1,100,1,par_block_pairs,0.289
128,100,128,1,block,1.693
128,100,128,1,block_ikj,0.337
128,100,128,1,par_block_ikj,0.377
128,100,128,1,par_block_ikj2,1.362
128,100,128,1,par_block_pairs,0.547
128,-,-,2,point,1.877
128,-,-,2,point_ikj,0.356
128,-,-,2,par_point,0.538
128,-,-,2,par_point_ikj,0.256
128,-,-,2,par_point_ikj_reduce,0.523
128,0,1,2,block,6.723
128,0,1,2,block_ikj,11.992
128,0,1,2,par_block_ikj,1.758
128,0,1,2,par_block_ikj2,1.237
128,0,1,2,par_block_pairs,3.189
128,1,2,2,block,2.297
128,1,2,2,block_ikj,4.221
128,1,2,2,par_block_ikj,0.773
128,1,2,2,par_block_ikj2,0.534
128,1,2,2,par_block_pairs,1.043
128,2,3,2,block,1.768
128,2,3,2,block_ikj,2.768
128,2,3,2,par_block_ikj,0.717
128,2,3,2,par_block_ikj2,0.478
128,2,3,2,par_block_pairs,0.638
128,3,4,2,block,1.316
128,3,4,2,block_ikj,2.207
128,3,4,2,par_block_ikj,0.719
128,3,4,2,par_block_ikj2,0.629
128,3,4,2,par_block_pairs,0.537
128,-1,5,2,block,1.180
128,-1,5,2,block_ikj,1.600
128,-1,5,2,par_block_ikj,0.599
128,-1,5,2,par_block_ikj2,0.675
128,-1,5,2,par_block_pairs,0.469
128,5,7,2,block,1.174
128,5,7,2,block_ikj,1.438
128,5,7,2,par_block_ikj,0.386
128,5,7,2,par_block_ikj2,0.499
128,5,7,2,par_block_pairs,0.412
128,-1,8,2,block,1.195
128,-1,8,2,block_ikj,1.436
128,-1,8,2,par_block_ikj,0.516
128,-1,8,2,par_block_ikj2,0.612
128,-1,8,2,par_block_pairs,0.519
128,7.5,10,2,block,1.131
128,7.5,10,2,block_ikj,0.937
128,7.5,10,2,par_block_ikj,0.301
128,7.5,10,2,par_block_ikj2,0.461
128,7.5,10,2,par_block_pairs,0.578
128,8,11,2,block,1.200
128,8,11,2,block_ikj,0.956
128,8,11,2,par_block_ikj,0.512
128,8,11,2,par_block_ikj2,0.823
128,8,11,2,par_block_pairs,0.356
128,10,13,2,block,1.228
128,10,13,2,block_ikj,0.956
128,10,13,2,par_block_ikj,0.447
128,10,13,2,par_block_ikj2,1.173
128,10,13,2,par_block_pairs,0.350
128,-1,15,2,block,1.108
128,-1,15,2,block_ikj,0.816
128,-1,15,2,par_block_ikj,0.319
128,-1,15,2,par_block_ikj2,0.514
128,-1,15,2,par_block_pairs,0.320
128,-1,16,2,block,1.022
128,-1,16,2,block_ikj,0.824
128,-1,16,2,par_block_ikj,0.558
128,-1,16,2,par_block_ikj2,0.877
128,-1,16,2,par_block_pairs,0.409
128,15,20,2,block,1.013
128,15,20,2,block_ikj,0.718
128,15,20,2,par_block_ikj,0.312
128,15,20,2,par_block_ikj2,0.502
128,15,20,2,par_block_pairs,0.417
128,-1,30,2,block,1.163
128,-1,30,2,block_ikj,0.599
128,-1,30,2,par_block_ikj,0.551
128,-1,30,2,par_block_ikj2,0.626
128,-1,30,2,par_block_pairs,0.286
128,-1,32,2,block,1.163
128,-1,32,2,block_ikj,0.531
128,-1,32,2,par_block_ikj,0.290
128,-1,32,2,par_block_ikj2,0.549
128,-1,32,2,par_block_pairs,0.407
128,30,39,2,block,1.397
128,30,39,2,block_ikj,0.524
128,30,39,2,par_block_ikj,0.325
128,30,39,2,par_block_ikj2,0.753
128,30,39,2,par_block_pairs,0.318
128,-1,50,2,block,1.588
128,-1,50,2,block_ikj,0.493
128,-1,50,2,par_block_ikj,0.371
128,-1,50,2,par_block_ikj2,0.849
128,-1,50,2,par_block_pairs,0.339
128,40,52,2,block,1.579
128,40,52,2,block_ikj,0.463
128,40,52,2,par_block_ikj,0.274
128,40,52,2,par_block_ikj2,0.611
128,40,52,2,par_block_pairs,0.404
128,50,64,2,block,1.708
128,50,64,2,block_ikj,0.400
128,50,64,2,par_block_ikj,0.317
128,50,64,2,par_block_ikj2,0.817
128,50,64,2,par_block_pairs,0.237
128,75,96,2,block,1.643
128,75,96,2,block_ikj,0.629
128,75,96,2,par_block_ikj,0.476
128,75,96,2,par_block_ikj2,1.295
128,75,96,2,par_block_pairs,0.296
128,-1,100,2,block,1.548
128,-1,100,2,block_ikj,0.499
128,-1,100,2,par_block_ikj,0.441
128,-1,100,2,par_block_ikj2,1.358
128,-1,100,2,par_block_pairs,0.378
128,100,128,2,block,1.840
128,100,128,2,block_ikj,0.384
128,100,128,2,par_block_ikj,0.375
128,100,128,2,par_block_ikj2,1.365
128,100,128,2,par_block_pairs,0.385
128,-,-,3,point,1.799
128,-,-,3,point_ikj,0.517
128,-,-,3,par_point,0.393
128,-,-,3,par_point_ikj,0.244
128,-,-,3,par_point_ikj_reduce,0.543
128,0,1,3,block,6.943
128,0,1,3,block_ikj,12.552
128,0,1,3,par_block_ikj,1.672
128,0,1,3,par_block_ikj2,1.271
128,0,1,3,par_block_pairs,2.434
128,1,2,3,block,2.201
128,1,2,3,block_ikj,4.244
128,1,2,3,par_block_ikj,1.127
128,1,2,3,par_block_ikj2,0.619
128,1,2,3,par_block_pairs,0.985
128,2,3,3,block,1.587
128,2,3,3,block_ikj,2.909
128,2,3,3,par_block_ikj,0.917
128,2,3,3,par_block_ikj2,0.584
128,2,3,3,par_block_pairs,0.716
128,3,4,3,block,1.350
128,3,4,3,block_ikj,2.543
128,3,4,3,par_block_ikj,0.653
128,3,4,3,par_block_ikj2,0.579
128,3,4,3,par_block_pairs,0.710
128,-1,5,3,block,1.236
128,-1,5,3,block_ikj,1.604
128,-1,5,3,par_block_ikj,0.482
128,-1,5,3,par_block_ikj2,0.599
128,-1,5,3,par_block_pairs,0.729
128,5,7,3,block,1.122
128,5,7,3,block_ikj,1.392
128,5,7,3,par_block_ikj,0.517
128,5,7,3,par_block_ikj2,0.504
128,5,7,3,par_block_pairs,0.415
128,-1,8,3,block,1.142
128,-1,8,3,block_ikj,1.378
128,-1,8,3,par_block_ikj,0.434
128,-1,8,3,par_block_ikj2,0.648
128,-1,8,3,par_block_pairs,0.470
128,7.5,10,3,block,1.131
128,7.5,10,3,block_ikj,0.946
128,7.5,10,3,par_block_ikj,0.328
128,7.5,10,3,par_block_ikj2,0.440
128,7.5,10,3,par_block_pairs,0.388
128,8,11,3,block,1.207
128,8,11,3,block_ikj,1.067
128,8,11,3,par_block_ikj,0.430
128,8,11,3,par_block_ikj2,0.566
128,8,11,3,par_block_pairs,0.351
128,10,13,3,block,1.110
128,10,13,3,block_ikj,0.745
128,10,13,3,par_block_ikj,0.314
128,10,13,3,par_block_ikj2,0.483
128,10,13,3,par_block_pairs,0.343
128,-1,15,3,block,1.204
128,-1,15,3,block_ikj,0.913
128,-1,15,3,par_block_ikj,0.421
128,-1,15,3,par_block_ikj2,0.565
128,-1,15,3,par_block_pairs,0.349
128,-1,16,3,block,1.081
128,-1,16,3,block_ikj,0.789
128,-1,16,3,par_block_ikj,0.349
128,-1,16,3,par_block_ikj2,0.537
128,-1,16,3,par_block_pairs,0.349
128,15,20,3,block,1.088
128,15,20,3,block_ikj,0.728
128,15,20,3,par_block_ikj,0.335
128,15,20,3,par_block_ikj2,0.583
128,15,20,3,par_block_pairs,0.322
128,-1,30,3,block,1.172
128,-1,30,3,block_ikj,0.556
128,-1,30,3,par_block_ikj,0.286
128,-1,30,3,par_block_ikj2,0.498
128,-1,30,3,par_block_pairs,0.316
128,-1,32,3,block,1.292
128,-1,32,3,block_ikj,0.531
128,-1,32,3,par_block_ikj,0.293
128,-1,32,3,par_block_ikj2,0.590
128,-1,32,3,par_block_pairs,0.388
128,30,39,3,block,1.402
128,30,39,3,block_ikj,0.541
128,30,39,3,par_block_ikj,0.315
128,30,39,3,par_block_ikj2,0.568
128,30,39,3,par_block_pairs,0.404
128,-1,50,3,block,1.589
128,-1,50,3,block_ikj,0.433
128,-1,50,3,par_block_ikj,0.259
128,-1,50,3,par_block_ikj2,0.626
128,-1,50,3,par_block_pairs,0.280
128,40,52,3,block,1.573
128,40,52,3,block_ikj,0.484
128,40,52,3,par_block_ikj,0.317
128,40,52,3,par_block_ikj2,0.704
128,40,52,3,par_block_pairs,0.374
128,50,64,3,block,1.798
128,50,64,3,block_ikj,0.434
128,50,64,3,par_block_ikj,0.300
128,50,64,3,par_block_ikj2,0.701
128,50,64,3,par_block_pairs,0.302
128,75,96,3,block,1.553
128,75,96,3,block_ikj,0.442
128,75,96,3,par_block_ikj,0.395
128,75,96,3,par_block_ikj2,1.108
128,75,96,3,par_block_pairs,0.329
128,-1,100,3,block,1.572
128,-1,100,3,block_ikj,0.538
128,-1,100,3,par_block_ikj,0.405
128,-1,100,3,par_block_ikj2,1.134
128,-1,100,3,par_block_pairs,0.284
128,100,128,3,block,1.673
128,100,128,3,block_ikj,0.455
128,100,128,3,par_block_ikj,0.410
128,100,128,3,par_block_ikj2,1.548
128,100,128,3,par_block_pairs,0.388
128,-,-,4,point,1.705
128,-,-,4,point_ikj,0.364
128,-,-,4,par_point,0.378
128,-,-,4,par_point_ikj,0.171
128,-,-,4,par_point_ikj_reduce,0.362
128,0,1,4,block,6.833
128,0,1,4,block_ikj,12.341
128,0,1,4,par_block_ikj,2.073
128,0,1,4,par_block_ikj2,1.089
128,0,1,4,par_block_pairs,2.999
128,1,2,4,block,2.383
128,1,2,4,block_ikj,4.111
128,1,2,4,par_block_ikj,0.724
128,1,2,4,par_block_ikj2,0.663
128,1,2,4,par_block_pairs,1.089
128,2,3,4,block,1.506
128,2,3,4,block_ikj,2.703
128,2,3,4,par_block_ikj,0.569
128,2,3,4,par_block_ikj2,0.518
128,2,3,4,par_block_pairs,1.432
128,3,4,4,block,1.306
128,3,4,4,block_ikj,2.222
128,3,4,4,par_block_ikj,0.488
128,3,4,4,par_block_ikj2,0.496
128,3,4,4,par_block_pairs,0.549
128,-1,5,4,block,1.160
128,-1,5,4,block_ikj,2.014
128,-1,5,4,par_block_ikj,1.068
128,-1,5,4,par_block_ikj2,0.495
128,-1,5,4,par_block_pairs,0.864
128,5,7,4,block,1.156
128,5,7,4,block_ikj,1.513
128,5,7,4,par_block_ikj,0.848
128,5,7,4,par_block_ikj2,0.569
128,5,7,4,par_block_pairs,0.621
128,-1,8,4,block,1.115
128,-1,8,4,block_ikj,1.329
128,-1,8,4,par_block_ikj,0.337
128,-1,8,4,par_block_ikj2,0.442
128,-1,8,4,par_block_pairs,0.418
128,7.5,10,4,block,1.175
128,7.5,10,4,block_ikj,1.047
128,7.5,10,4,par_block_ikj,0.445
128,7.5,10,4,par_block_ikj2,0.679
128,7.5,10,4,par_block_pairs,0.364
128,8,11,4,block,1.173
128,8,11,4,block_ikj,0.974
128,8,11,4,par_block_ikj,0.319
128,8,11,4,par_block_ikj2,0.454
128,8,11,4,par_block_pairs,0.389
128,10,13,4,block,1.202
128,10,13,4,block_ikj,0.813
128,10,13,4,par_block_ikj,0.420
128,10,13,4,par_block_ikj2,0.649
128,10,13,4,par_block_pairs,0.348
128,-1,15,4,block,1.106
128,-1,15,4,block_ikj,0.871
128,-1,15,4,par_block_ikj,0.285
128,-1,15,4,par_block_ikj2,0.500
128,-1,15,4,par_block_pairs,0.319
128,-1,16,4,block,1.110
128,-1,16,4,block_ikj,0.894
128,-1,16,4,par_block_ikj,0.378
128,-1,16,4,par_block_ikj2,0.707
128,-1,16,4,par_block_pairs,0.461
128,15,20,4,block,1.023
128,15,20,4,block_ikj,0.740
128,15,20,4,par_block_ikj,0.292
128,15,20,4,par_block_ikj2,0.409
128,15,20,4,par_block_pairs,0.270
128,-1,30,4,block,1.123
128,-1,30,4,block_ikj,0.663
128,-1,30,4,par_block_ikj,0.371
128,-1,30,4,par_block_ikj2,0.488
128,-1,30,4,par_block_pairs,0.346
128,-1,32,4,block,1.193
128,-1,32,4,block_ikj,0.541
128,-1,32,4,par_block_ikj,0.275
128,-1,32,4,par_block_ikj2,0.487
128,-1,32,4,par_block_pairs,0.315
128,30,39,4,block,1.383
128,30,39,4,block_ikj,0.592
128,30,39,4,par_block_ikj,0.412
128,30,39,4,par_block_ikj2,0.995
128,30,39,4,par_block_pairs,0.272
128,-1,50,4,block,1.732
128,-1,50,4,block_ikj,0.531
128,-1,50,4,par_block_ikj,0.311
128,-1,50,4,par_block_ikj2,0.647
128,-1,50,4,par_block_pairs,0.260
128,40,52,4,block,1.625
128,40,52,4,block_ikj,0.531
128,40,52,4,par_block_ikj,0.442
128,40,52,4,par_block_ikj2,0.713
128,40,52,4,par_block_pairs,0.329
128,50,64,4,block,1.636
128,50,64,4,block_ikj,0.434
128,50,64,4,par_block_ikj,0.353
128,50,64,4,par_block_ikj2,0.755
128,50,64,4,par_block_pairs,0.208
128,75,96,4,block,1.538
128,75,96,4,block_ikj,0.409
128,75,96,4,par_block_ikj,0.435
128,75,96,4,par_block_ikj2,1.262
128,75,96,4,par_block_pairs,0.303
128,-1,100,4,block,1.561
128,-1,100,4,block_ikj,0.448
128,-1,100,4,par_block_ikj,0.474
128,-1,100,4,par_block_ikj2,1.332
128,-1,100,4,par_block_pairs,0.350
128,100,128,4,block,1.667
128,100,128,4,block_ikj,0.330
128,100,128,4,par_block_ikj,0.330
128,100,128,4,par_block_ikj2,1.367
128,100,128,4,par_block_pairs,0.338
128,-,-,5,point,1.656
128,-,-,5,point_ikj,0.331
128,-,-,5,par_point,0.331
128,-,-,5,par_point_ikj,0.199
128,-,-,5,par_point_ikj_reduce,0.375
128,0,1,5,block,6.853
128,0,1,5,block_ikj,11.867
128,0,1,5,par_block_ikj,2.224
128,0,1,5,par_block_ikj2,1.310
128,0,1,5,par_block_pairs,2.589
128,1,2,5,block,2.210
128,1,2,5,block_ikj,4.051
128,1,2,5,par_block_ikj,0.782
128,1,2,5,par_block_ikj2,0.553
128,1,2,5,par_block_pairs,1.131
128,2,3,5,block,1.496
128,2,3,5,block_ikj,2.673
128,2,3,5,par_block_ikj,0.580
128,2,3,5,par_block_ikj2,0.592
128,2,3,5,par_block_pairs,0.697
128,3,4,5,block,1.337
128,3,4,5,block_ikj,2.141
128,3,4,5,par_block_ikj,0.566
128,3,4,5,par_block_ikj2,0.545
128,3,4,5,par_block_pairs,0.503
128,-1,5,5,block,1.282
128,-1,5,5,block_ikj,1.642
128,-1,5,5,par_block_ikj,0.484
128,-1,5,5,par_block_ikj2,0.760
128,-1,5,5,par_block_pairs,0.624
128,5,7,5,block,1.115
128,5,7,5,block_ikj,1.404
128,5,7,5,par_block_ikj,0.446
128,5,7,5,par_block_ikj2,0.513
128,5,7,5,par_block_pairs,0.462
128,-1,8,5,block,1.280
128,-1,8,5,block_ikj,1.319
128,-1,8,5,par_block_ikj,0.666
128,-1,8,5,par_block_ikj2,0.520
128,-1,8,5,par_block_pairs,0.423
128,7.5,10,5,block,1.281
128,7.5,10,5,block_ikj,0.955
128,7.5,10,5,par_block_ikj,0.380
128,7.5,10,5,par_block_ikj2,0.521
128,7.5,10,5,par_block_pairs,0.377
128,8,11,5,block,1.216
128,8,11,5,block_ikj,0.952
128,8,11,5,par_block_ikj,0.529
128,8,11,5,par_block_ikj2,0.491
128,8,11,5,par_block_pairs,0.400
128,10,13,5,block,1.248
128,10,13,5,block_ikj,0.785
128,10,13,5,par_block_ikj,0.371
128,10,13,5,par_block_ikj2,0.599
128,10,13,5,par_block_pairs,0.375
128,-1,15,5,block,1.164
128,-1,15,5,block_ikj,0.830
128,-1,15,5,par_block_ikj,0.473
128,-1,15,5,par_block_ikj2,0.498
128,-1,15,5,par_block_pairs,0.449
128,-1,16,5,block,1.110
128,-1,16,5,block_ikj,0.889
128,-1,16,5,par_block_ikj,0.600
128,-1,16,5,par_block_ikj2,0.689
128,-1,16,5,par_block_pairs,0.384
128,15,20,5,block,1.044
128,15,20,5,block_ikj,0.677
128,15,20,5,par_block_ikj,0.220
128,15,20,5,par_block_ikj2,0.436
128,15,20,5,par_block_pairs,0.260
128,-1,30,5,block,1.150
128,-1,30,5,block_ikj,0.569
128,-1,30,5,par_block_ikj,0.304
128,-1,30,5,par_block_ikj2,0.808
128,-1,30,5,par_block_pairs,0.565
128,-1,32,5,block,1.218
128,-1,32,5,block_ikj,0.657
128,-1,32,5,par_block_ikj,0.329
128,-1,32,5,par_block_ikj2,0.535
128,-1,32,5,par_block_pairs,0.316
128,30,39,5,block,1.385
128,30,39,5,block_ikj,0.523
128,30,39,5,par_block_ikj,0.268
128,30,39,5,par_block_ikj2,0.528
128,30,39,5,par_block_pairs,0.422
128,-1,50,5,block,1.561
128,-1,50,5,block_ikj,0.416
128,-1,50,5,par_block_ikj,0.264
128,-1,50,5,par_block_ikj2,0.716
128,-1,50,5,par_block_pairs,0.296
128,40,52,5,block,1.515
128,40,52,5,block_ikj,0.433
128,40,52,5,par_block_ikj,0.270
128,40,52,5,par_block_ikj2,0.649
128,40,52,5,par_block_pairs,0.331
128,50,64,5,block,1.771
128,50,64,5,block_ikj,0.433
128,50,64,5,par_block_ikj,0.389
128,50,64,5,par_block_ikj2,0.893
128,50,64,5,par_block_pairs,0.244
128,75,96,5,block,1.582
128,75,96,5,block_ikj,0.449
128,75,96,5,par_block_ikj,0.420
128,75,96,5,par_block_ikj2,1.389
128,75,96,5,par_block_pairs,0.260
128,-1,100,5,block,1.523
128,-1,100,5,block_ikj,0.395
128,-1,100,5,par_block_ikj,0.415
128,-1,100,5,par_block_ikj2,1.029
128,-1,100,5,par_block_pairs,0.255
128,100,128,5,block,1.713
